sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,log_renda
M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,33,4.347945205479451,2.0,7160.46,8.876329503701074
F,False,True,1,Empresário,Secundário,Casado,Casa,40,4.216438356164384,3.0,1978.67,7.590180180813807
F,True,False,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,2835.3,7.9499030306691205
F,False,True,0,Assalariado,Superior completo,Casado,Casa,49,3.424657534246576,2.0,4490.77,8.409779458238093
F,True,True,0,Assalariado,Superior completo,Solteiro,Casa,29,3.2739726027397262,1.0,4615.58,8.437192816180003
F,False,False,0,Pensionista,Secundário,Viúvo,Casa,62,0.0,1.0,3614.89,8.192816705360883
F,False,True,1,Assalariado,Secundário,Casado,Casa,47,3.032876712328767,3.0,1200.25,7.090285147411049
F,True,True,1,Empresário,Superior incompleto,União,Casa,31,1.8794520547945208,3.0,2214.17,7.702632894422008
F,False,True,0,Empresário,Superior completo,Solteiro,Casa,43,13.723287671232876,1.0,4972.92,8.511762471716251
M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,29,4.2465753424657535,1.0,10748.76,9.28254567806541
F,False,False,0,Assalariado,Superior completo,Separado,Casa,35,11.772602739726029,1.0,4182.48,8.338659651020496
F,False,False,0,Pensionista,Secundário,Casado,Governamental,58,0.0,2.0,2474.05,7.813611762934144
M,False,True,0,Assalariado,Superior completo,Casado,Com os pais,26,0.947945205479452,2.0,14781.8,9.60115197328442
F,False,True,1,Assalariado,Superior completo,União,Casa,29,6.504109589041097,3.0,1724.48,7.452680834745132
F,True,True,0,Servidor público,Superior completo,Casado,Casa,38,9.123287671232877,2.0,10471.84,9.256445028634205
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,58,0.0,1.0,3075.43,8.031200007862655
F,False,True,0,Servidor público,Superior completo,União,Casa,30,1.295890410958904,2.0,807.94,6.694487798338134
F,True,True,0,Assalariado,Superior completo,Casado,Casa,47,8.638356164383561,2.0,7247.47,8.888407721428845
F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,60,29.04109589041096,1.0,9826.31,9.192818761182696
F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,62,0.0,1.0,1106.4,7.008866780350549
M,False,False,0,Servidor público,Superior completo,Casado,Casa,34,13.715068493150683,2.0,48649.82,10.792403387710081
M,True,True,0,Pensionista,Superior completo,União,Casa,67,0.0,2.0,8081.78,8.997367424283016
M,True,True,2,Assalariado,Secundário,Casado,Aluguel,35,14.983561643835616,4.0,15016.22,9.616886229197911
F,False,False,1,Assalariado,Secundário,Casado,Com os pais,29,7.101369863013699,3.0,778.59,6.657484591528502
F,False,False,1,Assalariado,Superior completo,Casado,Casa,39,6.221917808219177,3.0,3664.32,8.206398058224975
M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,41,6.852054794520547,3.0,1535.02,7.336298689252378
F,False,False,0,Assalariado,Secundário,Casado,Casa,53,3.4301369863013704,2.0,9009.62,9.106048174352267
M,True,True,0,Assalariado,Secundário,Casado,Casa,36,18.18904109589041,2.0,12160.48,9.405946628425303
F,False,True,2,Assalariado,Primário,Casado,Casa,36,14.257534246575348,4.0,13084.3,9.479168317163376
M,True,False,0,Assalariado,Secundário,Solteiro,Casa,32,10.145205479452056,1.0,4712.7,8.458016271174003
M,True,True,0,Empresário,Superior completo,Casado,Casa,51,3.4657534246575343,2.0,9193.3,9.1262302368568
F,False,False,0,Assalariado,Secundário,União,Governamental,38,3.849315068493152,2.0,4059.58,8.308834798968775
F,True,True,0,Empresário,Superior completo,União,Casa,42,2.778082191780822,2.0,3333.7,8.111838077258517
F,False,True,0,Assalariado,Superior completo,Casado,Casa,54,2.6410958904109587,2.0,2004.61,7.603204807104713
F,False,True,0,Assalariado,Secundário,Separado,Casa,50,5.6219178082191785,1.0,7418.28,8.91170250336036
F,False,True,0,Empresário,Secundário,Casado,Casa,36,15.057534246575342,2.0,4319.54,8.37090419408712
F,False,True,0,Assalariado,Superior completo,Casado,Casa,52,3.3506849315068483,2.0,1802.86,7.497129571824689
F,False,True,0,Assalariado,Secundário,Casado,Casa,51,1.9890410958904108,2.0,3632.62,8.197709429998584
F,True,True,0,Assalariado,Superior completo,Viúvo,Casa,32,4.101369863013699,1.0,4857.4,8.488258594318122
F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,62,0.0,1.0,2277.52,7.730842410654282
F,False,False,1,Assalariado,Superior completo,Solteiro,Casa,27,1.16986301369863,2.0,2537.37,7.83888339051057
F,False,False,0,Pensionista,Superior completo,Casado,Casa,55,0.0,2.0,456.0,6.1224928095143865
M,True,True,1,Empresário,Superior completo,Casado,Casa,27,4.863013698630136,3.0,3394.09,8.12979096282621
F,False,False,0,Empresário,Superior completo,Casado,Casa,40,5.490410958904111,2.0,5278.92,8.571476810323487
F,True,True,0,Empresário,Secundário,União,Casa,54,8.263013698630138,2.0,5256.92,8.567300582898824
F,True,True,0,Pensionista,Superior completo,Casado,Casa,59,0.0,2.0,5589.46,8.628637960409616
F,True,False,1,Pensionista,Secundário,Casado,Casa,54,0.0,3.0,1892.2,7.545495452270344
M,False,False,1,Assalariado,Secundário,Casado,Governamental,39,18.22465753424657,3.0,27049.26,10.20541492715366
F,False,True,0,Pensionista,Secundário,Casado,Casa,62,0.0,2.0,1530.89,7.333604544611403
F,False,True,2,Assalariado,Secundário,Casado,Casa,30,0.7178082191780822,4.0,1846.88,7.521253007866602
F,False,True,0,Empresário,Secundário,Casado,Casa,50,14.254794520547945,2.0,6959.46,8.847857164111604
F,False,False,0,Assalariado,Secundário,Casado,Casa,41,1.704109589041096,2.0,1219.25,7.105991194590162
M,True,True,1,Empresário,Superior completo,Casado,Casa,43,5.63013698630137,3.0,20692.5,9.93752659475955
F,False,False,0,Pensionista,Secundário,Casado,Casa,58,0.0,2.0,2511.61,7.828679260757749
F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,60,0.0,1.0,2053.81,7.627451883775615
F,False,True,3,Empresário,Superior completo,Solteiro,Casa,32,13.895890410958906,4.0,7590.52,8.934655379241837
F,True,False,0,Empresário,Superior completo,Casado,Casa,40,11.854794520547946,2.0,4523.84,8.417116469678668
F,False,False,3,Assalariado,Secundário,Casado,Casa,36,1.5123287671232877,5.0,5070.88,8.53126965154342
M,True,True,0,Assalariado,Superior completo,Casado,Casa,32,5.013698630136987,2.0,9517.47,9.160884336163425
M,True,True,0,Assalariado,Secundário,Casado,Casa,47,11.271232876712329,2.0,4689.34,8.453047126590945
F,True,False,0,Servidor público,Secundário,Viúvo,Casa,53,16.10958904109589,1.0,1232.15,7.116515889928894
F,False,True,0,Empresário,Superior incompleto,Casado,Casa,25,2.893150684931507,2.0,794.26,6.677410863564543
M,False,True,1,Assalariado,Superior completo,Casado,Casa,40,18.315068493150687,3.0,6699.22,8.809746380691518
F,True,True,0,Servidor público,Superior completo,Separado,Casa,52,5.219178082191782,1.0,6034.05,8.70517370606187
F,False,True,1,Assalariado,Superior completo,Casado,Casa,48,19.369863013698627,3.0,2749.27,7.919090700875868
F,True,False,1,Assalariado,Secundário,Separado,Casa,40,12.605479452054794,2.0,2228.79,7.709214116296165
M,True,True,1,Assalariado,Secundário,Casado,Casa,41,22.435616438356167,3.0,19621.9,9.884401568389894
M,True,True,1,Assalariado,Secundário,Casado,Casa,48,4.131506849315069,3.0,6285.2,8.745952942315977
F,True,True,0,Assalariado,Secundário,Casado,Casa,40,2.4520547945205484,2.0,1595.22,7.374766936741818
F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,63,5.846575342465752,1.0,13162.53,9.485129435641912
M,True,True,0,Assalariado,Secundário,Casado,Casa,32,8.764383561643836,2.0,9199.24,9.126876150929194
F,False,True,0,Pensionista,Secundário,Casado,Casa,63,0.0,2.0,1513.63,7.322266018397178
F,False,True,1,Empresário,Superior completo,Casado,Casa,40,0.6356164383561644,3.0,2794.37,7.935361957677765
F,False,True,2,Assalariado,Secundário,Casado,Casa,36,18.04383561643836,4.0,2025.86,7.613749580742814
F,False,True,0,Servidor público,Superior completo,Separado,Casa,45,25.356164383561644,1.0,13767.31,9.530052220424011
M,True,False,0,Assalariado,Superior completo,Casado,Casa,24,6.372602739726028,2.0,4105.46,8.320073074073735
M,True,False,1,Assalariado,Superior completo,Casado,Casa,51,5.2465753424657535,3.0,5850.26,8.674241383682721
F,False,True,0,Assalariado,Superior completo,Casado,Casa,51,1.0273972602739727,2.0,1829.94,7.512038458412719
F,False,False,0,Assalariado,Superior completo,Casado,Casa,55,1.0767123287671232,2.0,6180.28,8.729118856868752
M,True,True,3,Assalariado,Secundário,Casado,Casa,34,0.547945205479452,5.0,1706.16,7.442000510289337
F,False,True,0,Assalariado,Superior completo,Casado,Casa,56,5.443835616438356,2.0,4621.1,8.438388050973707
M,True,False,3,Assalariado,Secundário,Casado,Casa,27,9.52054794520548,5.0,8990.76,9.103952662268473
M,True,False,0,Servidor público,Secundário,Separado,Casa,52,1.2602739726027397,1.0,1671.8,7.421656169265056
F,True,True,0,Servidor público,Superior completo,Separado,Casa,46,22.115068493150684,1.0,6825.94,8.82848533950713
F,False,True,0,Assalariado,Superior completo,Casado,Casa,33,10.96986301369863,2.0,1139.83,7.038634407461612
F,False,True,0,Assalariado,Secundário,Casado,Casa,50,5.958904109589041,2.0,1230.1,7.114850745874739
F,True,True,0,Assalariado,Secundário,Casado,Casa,46,2.208219178082192,2.0,12775.38,9.455275160226382
F,True,False,2,Empresário,Secundário,Casado,Casa,30,7.265753424657534,4.0,15611.2,9.655743884353686
F,False,False,0,Pensionista,Secundário,Casado,Casa,58,0.0,2.0,10471.11,9.256375315437134
M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,33,4.347945205479451,2.0,5781.91,8.662489356906894
F,False,False,0,Servidor público,Superior completo,Solteiro,Casa,28,6.602739726027397,1.0,4989.61,8.515113029378576
M,True,True,0,Assalariado,Secundário,Casado,Casa,50,5.06027397260274,2.0,2072.41,7.636467460252288
F,False,True,0,Empresário,Secundário,Casado,Casa,53,7.884931506849315,2.0,3363.99,8.120883048436815
F,True,True,0,Assalariado,Superior completo,Casado,Casa,41,0.4657534246575342,2.0,729.55,6.592427905710031
M,False,True,0,Assalariado,Secundário,Casado,Casa,64,7.16986301369863,2.0,7353.98,8.902996942249143
F,False,True,0,Assalariado,Superior completo,Casado,Casa,54,29.534246575342465,2.0,6585.61,8.792642244663051
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,0.0,2.0,848.47,6.743434727537734
F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,48,1.0328767123287672,1.0,6053.59,8.70840676346934
F,True,True,0,Pensionista,Superior completo,Casado,Casa,57,0.0,2.0,6540.02,8.785695502550544
F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,10375.52,9.247204464324838
F,False,False,0,Empresário,Secundário,Casado,Casa,43,24.736986301369864,2.0,16297.34,9.698757183293838
F,True,True,0,Servidor público,Superior completo,Casado,Casa,60,34.12328767123287,2.0,27814.89,10.233326767800873
F,False,False,1,Assalariado,Superior completo,Casado,Casa,34,4.701369863013698,3.0,2820.27,7.944587904029781
F,True,True,1,Servidor público,Secundário,Casado,Casa,48,22.03835616438356,3.0,11592.93,9.358150708525717
F,True,True,0,Pensionista,Secundário,Casado,Governamental,65,0.0,2.0,1244.56,7.126537332778866
F,True,True,2,Assalariado,Secundário,Casado,Casa,39,5.219178082191782,4.0,4465.88,8.404221562357066
M,True,True,0,Assalariado,Secundário,Casado,Casa,59,6.635616438356164,2.0,3856.38,8.25748419859277
F,False,True,0,Empresário,Superior completo,Casado,Casa,48,6.531506849315067,2.0,10251.97,9.23522516122139
F,False,True,0,Pensionista,Primário,Solteiro,Casa,60,0.0,1.0,3175.89,8.063343187006524
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,0.0,2.0,4825.68,8.481706936485502
M,True,False,1,Empresário,Superior completo,Casado,Com os pais,32,1.9616438356164383,3.0,6931.6,8.843845945766091
M,True,True,2,Empresário,Superior completo,Casado,Casa,36,8.227397260273973,4.0,9844.88,9.19470680207055
M,False,True,0,Assalariado,Secundário,Casado,Casa,57,3.010958904109589,2.0,2813.02,7.94201391831172
M,True,False,1,Servidor público,Secundário,Casado,Casa,36,9.98082191780822,3.0,21334.06,9.968060135593586
F,True,True,1,Assalariado,Superior completo,Solteiro,Casa,38,8.38082191780822,2.0,1110.35,7.0124305599202685
F,True,True,1,Assalariado,Secundário,Separado,Casa,32,1.7753424657534247,2.0,798.94,6.683285849079255
M,True,False,1,Empresário,Superior completo,União,Casa,34,7.6,3.0,2168.6,7.6818370770380815
F,False,True,0,Bolsista,Superior completo,Casado,Casa,51,10.695890410958905,2.0,8158.59,9.006826638909882
M,False,False,3,Assalariado,Superior completo,Casado,Casa,39,9.684931506849315,5.0,16576.78,9.715758199936667
M,True,False,2,Empresário,Superior completo,Casado,Casa,41,17.534246575342465,4.0,38796.02,10.566072943030363
M,False,True,0,Assalariado,Secundário,Casado,Casa,56,36.865753424657534,2.0,63286.11,11.05542115277408
F,True,False,1,Empresário,Superior completo,Casado,Casa,39,6.898630136986301,3.0,9963.64,9.206697745661119
F,False,True,0,Servidor público,Superior completo,Casado,Casa,53,9.183561643835615,2.0,1261.26,7.1398665002786075
M,True,True,2,Assalariado,Secundário,Casado,Casa,31,7.958904109589041,4.0,4608.42,8.435640344055532
F,False,True,2,Empresário,Secundário,Casado,Casa,29,1.9726027397260275,4.0,4859.43,8.488676426065622
M,True,True,2,Assalariado,Secundário,Casado,Casa,28,8.183561643835617,4.0,2166.29,7.680771305948778
F,True,True,2,Assalariado,Secundário,Casado,Casa,40,12.857534246575346,4.0,6522.3,8.782982353451455
F,False,True,0,Servidor público,Secundário,Casado,Casa,49,7.893150684931506,2.0,3567.38,8.179586711784554
F,True,False,0,Assalariado,Secundário,Casado,Casa,53,11.134246575342466,2.0,875.35,6.7746238063789415
M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,41,6.852054794520547,3.0,7945.86,8.980406317291566
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,67,0.0,1.0,2612.69,7.868135620901294
M,False,True,0,Empresário,Secundário,Casado,Casa,52,2.9068493150684933,2.0,7725.69,8.952306418165467
F,False,True,0,Pensionista,Secundário,Casado,Casa,63,0.0,2.0,1103.54,7.006278473340698
F,False,True,2,Assalariado,Secundário,Casado,Casa,35,12.161643835616438,4.0,2223.65,7.7069052688851505
M,False,False,0,Assalariado,Secundário,Casado,Casa,62,26.93150684931507,2.0,19774.33,9.892139910898791
F,False,True,0,Empresário,Secundário,Solteiro,Casa,50,1.7205479452054795,1.0,2381.02,7.775284246283587
M,True,True,0,Assalariado,Superior completo,Casado,Casa,29,9.090410958904108,2.0,16922.48,9.736398194523591
M,True,True,0,Assalariado,Superior completo,Casado,Casa,33,0.9753424657534246,2.0,2291.33,7.736887713983556
F,False,False,0,Assalariado,Superior incompleto,Solteiro,Aluguel,31,5.4301369863013695,1.0,1804.12,7.497828217257295
F,False,True,1,Assalariado,Superior incompleto,Solteiro,Casa,37,4.441095890410959,2.0,1143.38,7.041744066985443
M,True,True,0,Assalariado,Secundário,Casado,Casa,35,2.0465753424657533,2.0,6970.38,8.849425021637165
F,False,True,0,Pensionista,Secundário,Casado,Casa,53,0.0,2.0,6078.86,8.71257245737989
M,False,False,1,Assalariado,Superior completo,Casado,Casa,33,1.0410958904109588,3.0,1400.18,7.244356078767324
M,True,True,0,Assalariado,Superior completo,Casado,Casa,64,20.531506849315072,2.0,7382.99,8.906933984595293
F,True,False,0,Assalariado,Secundário,Casado,Governamental,49,16.726027397260275,2.0,4062.04,8.309440589457674
F,True,True,0,Assalariado,Secundário,Casado,Casa,33,1.8438356164383565,2.0,1761.86,7.474125348174811
F,False,False,0,Servidor público,Secundário,Viúvo,Casa,49,0.9616438356164384,1.0,3867.4,8.260337725616491
F,True,True,0,Pensionista,Secundário,Casado,Casa,59,0.0,2.0,3725.73,8.223018084767793
M,True,True,0,Empresário,Secundário,Casado,Casa,42,3.2575342465753425,2.0,716.18,6.573931532013848
F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,63,0.0,1.0,1850.93,7.523443494462399
F,False,True,0,Assalariado,Secundário,Separado,Casa,59,3.515068493150685,1.0,7406.64,8.910132174158994
F,False,True,0,Assalariado,Superior completo,Separado,Casa,54,11.183561643835615,1.0,3791.78,8.240590844814232
M,True,False,0,Empresário,Secundário,Casado,Com os pais,46,11.386301369863016,2.0,4968.73,8.510919553237308
F,False,False,0,Assalariado,Superior completo,União,Casa,42,0.8465753424657534,2.0,2224.42,7.707251486461623
F,True,False,1,Assalariado,Superior completo,União,Casa,31,2.0136986301369864,3.0,3740.97,8.2271002150698
F,False,False,0,Pensionista,Secundário,Separado,Governamental,59,0.0,1.0,1069.87,6.9752924247476935
F,False,False,1,Assalariado,Secundário,Separado,Casa,39,11.183561643835615,2.0,1761.87,7.474131023978575
F,False,True,0,Assalariado,Superior completo,União,Casa,48,9.142465753424656,2.0,3566.52,8.179345609441048
F,True,True,1,Empresário,Superior completo,Casado,Casa,42,4.545205479452054,3.0,11300.23,9.332578358475594
F,False,True,0,Empresário,Superior completo,Casado,Governamental,44,4.049315068493152,2.0,1120.94,7.021922898000112
F,False,True,0,Assalariado,Superior completo,Casado,Casa,27,6.846575342465752,2.0,3198.11,8.070315289300165
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,63,0.0,1.0,1650.94,7.409100101648611
M,False,False,0,Empresário,Superior completo,Casado,Casa,36,8.01917808219178,2.0,14219.22,9.562349849532113
F,False,True,0,Pensionista,Secundário,Casado,Casa,57,0.0,2.0,5788.55,8.663637107424837
F,False,True,0,Pensionista,Secundário,Casado,Casa,66,0.0,2.0,1214.04,7.101708920005799
F,False,False,0,Assalariado,Superior completo,Separado,Casa,59,4.18082191780822,1.0,9529.46,9.162143331873889
F,False,True,1,Empresário,Superior completo,Casado,Casa,27,2.66027397260274,3.0,576.56,6.357079410616185
F,False,True,1,Assalariado,Superior incompleto,Casado,Casa,43,25.641095890410963,3.0,6878.45,8.836148614847954
M,False,True,0,Empresário,Secundário,Casado,Casa,22,2.9616438356164383,2.0,8090.22,8.998411203749535
M,False,True,0,Assalariado,Secundário,Casado,Casa,47,4.452054794520548,2.0,10328.9,9.242701070480438
M,True,False,0,Assalariado,Secundário,Casado,Casa,43,4.5178082191780815,2.0,3589.72,8.18582948401163
